"","player_name","player_id","combWoba","combXwoba","combLaunch_angle","combLaunch_speed","combBatted_ball_direction_0","combBatted_ball_direction_1","combBatted_ball_direction_2"
"255","Jonathan Lucroy","518960","0.335293956043956","0.352252747252747","11.7144917582418","86.9613324175824","436","577","443"
"256","Devin Mesoraco","519023","0.305142091152815","0.311847184986595","18.0689008042895","84.8573726541555","180","128","65"
"257","Will Middlebrooks","519025","0.312101265822785","0.366210970464135","14.7472573839662","88.7118143459916","77","94","66"
"258","Mitch Moreland","519048","0.383588235294118","0.434274740484429","12.3478200692042","90.3592387543253","556","558","331"
"259","Mike Moustakas","519058","0.366453183520599","0.375101123595506","16.950936329588","88.5598002496879","638","572","392"
"260","Derek Norris","519083","0.346795994993742","0.340300375469337","16.6822277847309","87.3549436795995","324","284","191"
"261","Ben Revere","519184","0.29419587628866","0.28535824742268","3.84561855670103","82.0981958762887","363","510","291"
"262","Anthony Rizzo","519203","0.39093862640039","0.396584510472479","15.9513395031661","88.7401363857769","864","746","443"
"263","Clint Robinson","519208","0.333420187793427","0.355368544600939","12.1392018779343","88.7387323943662","155","175","96"
"264","Austin Romine","519222","0.327228915662651","0.343303212851406","8.06265060240964","86.5146586345381","121","217","160"
"265","Cameron Rupp","519237","0.397902883156297","0.404681335356601","10.4254931714719","89.687253414264","215","261","183"
"266","Jake Smolinski","519295","0.287806526806527","0.325025641025641","13.2755244755245","87.4114219114219","190","140","99"
"267","Eric Sogard","519299","0.279577235772358","0.301541463414634","11.8443902439024","83.9717073170732","206","239","170"
"268","Steven Souza Jr.","519306","0.424166175024582","0.408493608652901","12.7581120943953","88.3571288102262","436","363","218"
"269","Giancarlo Stanton","519317","0.495515425131678","0.479597441685478","12.3550037622272","93.4683972911964","511","517","301"
"270","Matt Szczur","519333","0.320719128329298","0.284021791767554","14.0016949152542","83.2484261501211","145","151","117"
"271","Eric Thames","519346","0.481767543859649","0.444236842105263","14.9004385964912","89.0289473684211","178","164","114"
"272","Stephen Vogt","519390","0.348975806451613","0.349600806451613","17.620564516129","86.1012096774193","364","348","280"
"273","Freddy Galvis","520471","0.335855256207079","0.315617010036978","12.740676175383","85.486529318542","678","703","512"
"274","Salvador Perez","521692","0.366291469194313","0.382579383886256","16.9921800947867","88.9157582938389","760","598","330"
"275","Logan Forsythe","523253","0.357740873299928","0.3566170365068","13.0293486041518","88.6515390121689","486","526","385"
"276","Wilmer Flores","527038","0.339863235294118","0.322491176470588","16.0148529411765","86.5118382352941","496","499","365"
"277","Jefry Marte","527043","0.343709233791749","0.344055009823183","9.27563850687623","87.6457760314342","241","170","98"
"278","Daniel Nava","537953","0.314757746478873","0.358107042253521","12.2495774647887","87.523661971831","137","119","99"
"279","Avisail Garcia","541645","0.392263195950832","0.403187997107737","7.09761388286334","89.6733911785973","476","594","313"
"280","Hernan Perez","541650","0.349474605954466","0.329466725043783","10.6409807355517","86.1608581436077","385","446","311"
"281","Christian Bethancourt","542194","0.314003773584906","0.337875471698113","10.5222641509434","87.7550943396226","109","96","60"
"282","Carlos Perez","542208","0.284747058823529","0.290229411764706","13.3111764705882","83.8641176470588","180","189","141"
"283","Ender Inciarte","542255","0.336393523061825","0.293695289499509","7.8360157016683","83.2052502453386","632","787","619"
"284","Marcell Ozuna","542303","0.397355504587156","0.406428325688073","10.0327408256881","91.1465596330275","603","723","418"
"285","Jonathan Villar","542340","0.408323792486583","0.353977638640429","2.58345259391771","87.5655635062612","353","482","283"
"286","Rafael Ortega","542364","0.260658181818182","0.290127272727273","7.952","84.2025454545455","97","104","74"
"287","Cristhian Adames","542436","0.275623376623377","0.279030303030303","2.41255411255411","83.034632034632","74","94","63"
"288","Danny Santana","542454","0.306114285714286","0.307695238095238","3.97847619047619","84.2619047619048","188","191","146"
"289","Jesus Aguilar","542583","0.467249146757679","0.451941979522184","14.3655290102389","89.4597269624574","227","228","131"
"290","Jett Bandy","542908","0.324545722713864","0.330165191740413","20.4035398230088","85.6805309734513","157","110","72"
"291","Tim Beckham","542921","0.409794956140351","0.389725877192982","9.07423245614035","87.3520833333333","370","345","197"
"292","Keon Broxton","542979","0.46072397094431","0.434794188861986","8.22348668280872","87.6227602905569","144","155","114"
"293","Billy Burns","542993","0.313819807427785","0.255092159559835","6.19697386519945","81.6691884456671","208","276","243"
"294","Brandon Crawford","543063","0.365194890077243","0.375224598930481","10.6680332739156","88.1387403446227","592","632","459"
"295","C.J. Cron","543068","0.398452131938858","0.408114239742558","14.335961383749","88.6412711182623","457","469","317"
"296","Alex Dickerson","543105","0.357953703703704","0.370319444444444","15.5361111111111","88.4763888888889","87","74","55"
"297","Johnny Giavotella","543213","0.307680384087792","0.300042524005487","8.89986282578875","84.703840877915","235","298","196"
"298","Conor Gillaspie","543216","0.31652380952381","0.328539682539683","11.1761904761905","87.4873015873016","182","154","105"
"299","Yan Gomes","543228","0.368030272452069","0.378035317860747","17.2085771947528","87.5434914228053","376","366","249"
"300","Anthony Gose","543238","0.382035443037975","0.326521518987342","4.76075949367089","85.7946835443038","124","141","130"
"301","Robbie Grossman","543257","0.360270903010033","0.344496098104794","13.0173913043478","86.0460423634337","322","335","240"
"302","Josh Harrison","543281","0.342160848733744","0.316358658453114","13.2264202600958","84.9079397672827","568","508","385"
"303","Chris Herrmann","543302","0.35710103626943","0.370046632124352","11.4839378238342","88.5199481865285","132","157","97"
"304","Aaron Hicks","543305","0.352530190239868","0.359778329197684","11.3607113316791","87.713482216708","455","469","285"
"305","John Hicks","543308","0.395095375722543","0.381589595375723","11.9040462427746","86.7456647398844","129","127","90"
"306","Eric Hosmer","543333","0.383520781171758","0.384543815723585","3.13475212819229","89.7510265398097","623","769","605"
"307","Caleb Joseph","543376","0.327118918918919","0.345489189189189","12.7587837837838","85.41","247","286","207"
"308","Jason Kipnis","543401","0.370675882352941","0.373143529411765","13.5792352941176","87.6631176470588","599","659","442"
"309","Brett Lawrie","543434","0.389067365269461","0.363989520958084","10.550748502994","89.2934131736527","233","272","163"
"310","Mikie Mahtook","543484","0.382848","0.3738704","12.7568","88.54448","237","244","144"
"311","James McCann","543510","0.348303964757709","0.375481938325991","13.4784140969163","87.2191189427313","394","430","311"
"312","Brad Miller","543543","0.381403183023873","0.379084880636605","10.1618921308576","89.6689655172414","382","431","318"
"313","Kirk Nieuwenhuis","543590","0.401650847457627","0.415389830508475","9.29627118644068","89.7789830508475","121","105","69"
"314","Anthony Rendon","543685","0.388940740740741","0.389392592592593","16.4832098765432","90.2861728395062","600","556","464"
"315","Marcus Semien","543760","0.359835582822086","0.34278773006135","15.0126380368098","87.0757055214724","648","590","392"
"316","Travis Shaw","543768","0.405286988847584","0.389088475836431","15.5776951672862","88.3988847583643","541","474","330"
"317","JB Shuck","543776","0.249053571428571","0.242982142857143","5.01785714285714","83.5142857142857","152","184","112"
"318","George Springer","543807","0.417354970760234","0.418549707602339","9.21777777777778","89.1315789473684","589","688","433"
"319","Dee Gordon","543829","0.337940987124464","0.274884120171674","0.96818669527897","80.3925429184549","470","819","575"
"320","Christian Vazquez","543877","0.311163009404389","0.322774294670846","8.32288401253918","86.3884012539185","176","266","196"
"321","Kolten Wong","543939","0.327598360655738","0.3180782414307","9.29180327868852","85.803129657228","497","516","329"
"322","Didi Gregorius","544369","0.351861780104712","0.306809947643979","14.1407329842932","85.1912565445026","687","733","490"
"323","Leury Garcia","544725","0.373523305084746","0.337947033898305","3.73495762711864","84.9762711864407","139","204","129"
"324","Nick Franklin","545338","0.328957894736842","0.328456140350877","13.1750877192982","85.0501754385965","106","108","71"
"325","Randal Grichuk","545341","0.453356756756757","0.44274054054054","16.7889189189189","90.7959459459459","507","366","237"
"326","Jake Marisnick","545350","0.391171662125341","0.351888283378747","12.5446866485014","84.0476839237057","282","242","210"
"327","Mike Trout","545361","0.502958831341301","0.491362549800797","15.6466799468791","91.0704515272244","560","561","385"
"328","Odubel Herrera","546318","0.392674109837055","0.344524441762221","9.25250452625226","86.6544357272179","525","607","525"
"329","Albert Almora Jr.","546991","0.357186827956989","0.323638440860215","7.57741935483871","86.0362903225807","259","272","213"
"330","Nicky Delmonico","547170","0.362542857142857","0.338136507936508","13.2755555555556","85.3574603174603","118","117","80"
"331","Tony Wolters","547172","0.30269341563786","0.282100823045268","4.83827160493827","83.2897119341564","161","194","131"
"332","Bryce Harper","547180","0.458503263707572","0.437868146214099","14.1242819843342","90.059725848564","578","579","375"
"333","Roberto Perez","547379","0.342738181818182","0.373563636363636","4.64618181818182","86.3065454545454","164","254","132"
"334","Hyun Soo Kim","547957","0.331754098360656","0.364229508196721","6.99063231850117","89.1857142857143","154","146","127"
"335","Leonys Martin","547982","0.341121951219512","0.341162248144221","11.128525980912","85.5401908801697","391","342","210"
"336","Jose Abreu","547989","0.416882165605096","0.416455414012739","10.9217622080679","90.5084925690021","650","740","494"
"337","Elias Diaz","553869","0.330318918918919","0.345956756756757","8.80054054054054","88.152972972973","114","152","104"
"338","Omar Narvaez","553882","0.346928433268859","0.330810444874275","12.3599613152805","84.0736943907157","169","189","159"
"339","Dixon Machado","553988","0.277053191489362","0.305558510638298","7.36223404255319","84.0489361702128","143","153","80"
"340","Eugenio Suarez","553993","0.415720945945946","0.398441216216216","14.7438513513514","87.9306756756757","569","541","370"
"341","Dustin Ackley","554429","0.297716535433071","0.341181102362205","11.8807086614173","88.8992125984252","95","103","56"
"342","Gregory Polanco","570256","0.365085732565579","0.36364619321817","13.7301983365323","88.5906589891235","644","546","373"
"343","Domingo Santana","570267","0.474288203753351","0.462982573726542","10.0477211796247","89.7160857908847","249","295","202"
"344","Gio Urshela","570482","0.288467532467532","0.329464935064935","12.5924675324675","86.8857142857143","112","173","100"
"345","Yolmer Sanchez","570560","0.334897736143638","0.315644028103044","8.62677595628415","84.6765027322404","410","500","371"
"346","Ramon Flores","570717","0.248421276595745","0.284523404255319","9.03829787234043","83.5706382978723","87","78","70"
"347","Jonathan Schoop","570731","0.397968112244898","0.370483418367347","12.0466198979592","87.5460459183674","643","571","354"
"348","Christian Villanueva","570799","0.429933333333333","0.371888888888889","19.5777777777778","86.5511111111111","132","84","54"
"349","Matt Adams","571431","0.404304038004751","0.407971496437055","16.9384798099762","88.9308788598575","330","318","194"
"350","Aaron Altherr","571437","0.395294930875576","0.38778955453149","9.9605222734255","89.5258064516129","228","245","178"
"351","Nolan Arenado","571448","0.437430323846909","0.395162904808636","16.8869479882237","89.6374386653582","783","780","475"
"352","Tucker Barnhart","571466","0.329997485331098","0.332180217937971","9.46865046102263","85.2972338642079","452","443","298"
"353","Justin Bour","571506","0.407768888888889","0.416111111111111","9.53333333333333","89.9937777777778","435","455","235"
"354","Matt Davidson","571602","0.445102466793169","0.454407969639469","15.6654648956357","89.5239089184061","198","195","134"
"355","Scooter Gennett","571697","0.401137086092715","0.34472119205298","12.1933112582781","86.1200662251656","533","545","432"
"356","Brian Goodwin","571718","0.421223974763407","0.403391167192429","12.0735015772871","87.8454258675079","127","112","78"
"357","Billy Hamilton","571740","0.312126900198282","0.270115664243225","9.16351619299405","79.2312623925975","502","585","426"
"358","Mitch Haniger","571745","0.423278527607362","0.410272392638037","12.1180368098159","89.4276073619632","320","326","169"
"359","Enrique Hernandez","571771","0.366726293103448","0.360831896551724","13.5689655172414","88.5196120689655","368","350","210"
"360","Brock Holt","571788","0.347807692307692","0.32242004048583","6.53168016194332","86.0457489878542","333","379","276"
"361","Tommy Joseph","571830","0.38940325203252","0.397134959349594","15.0505691056911","89.490081300813","242","234","139"
"362","Jake Lamb","571875","0.408727040816326","0.412482993197279","10.553231292517","89.4829931972789","467","420","289"
"363","Luke Maile","571912","0.319832369942197","0.323219653179191","11.7965317919075","87.2367052023122","144","127","75"
"364","Deven Marrero","571918","0.308056603773585","0.334594339622642","2.82264150943396","84.7792452830189","56","90","66"
"365","Max Muncy","571970","0.439350220264317","0.432693832599119","15.9460352422907","88.7339207048458","195","144","115"
"366","John Ryan Murphy","571974","0.340573170731707","0.35140243902439","14.9512195121951","87.2219512195122","120","116","92"
"367","Wil Myers","571976","0.411297473512632","0.404685411572942","11.3572127139364","88.9942135289324","486","485","256"
"368","Tyler Naquin","571980","0.439381818181818","0.408236363636364","7.60935064935065","88.9890909090909","118","155","112"
"369","Chris Owings","572008","0.345852124183007","0.331723039215686","10.5523692810458","86.0456699346405","391","477","356"
"370","Ben Paulsen","572019","0.407930463576159","0.375529801324503","10.014238410596","87.8658940397351","111","109","82"
"371","Josh Phegley","572033","0.329796766743649","0.321242494226328","16.4598152424942","85.7133949191686","161","156","116"
"372","Stephen Piscotty","572039","0.397236131934033","0.405891304347826","12.4086206896552","88.1372563718141","486","491","357"
"373","A.J. Pollock","572041","0.390431435445068","0.369970328789094","9.90048115477145","88.417562149158","486","498","263"
"374","Joey Rickard","572073","0.347257495590829","0.308557319223986","14.0171075837742","83.5022927689594","227","204","136"
"375","Ryan Schimpf","572114","0.461369963369963","0.431761904761905","29.9340659340659","88.5190476190476","115","89","69"
"376","Kyle Seager","572122","0.364062274832733","0.391516212043232","17.818013381369","89.1491507977355","776","703","464"
"377","Michael A. Taylor","572191","0.407015353121801","0.384778915046059","8.38034800409416","86.6186284544524","389","367","221"
"378","Trayce Thompson","572204","0.359908602150538","0.382784946236559","11.0518817204301","87.4951612903226","166","125","81"
"379","Mike Zunino","572287","0.431814578005115","0.431268542199489","19.593094629156","88.9235294117647","371","257","154"
"380","Ryan Goins","572365","0.313813901345291","0.303780269058296","5.56390134529148","85.1636771300448","254","376","262"
"381","Matt Carpenter","572761","0.42274125","0.44972625","19.00075","89.2519375","711","550","339"
"382","Corey Dickerson","572816","0.416","0.393152974504249","15.228045325779","88.186402266289","444","528","440"
"383","Brian Dozier","572821","0.387368198626519","0.350872688853671","17.9936608557845","87.1775488642367","946","640","307"
"384","Tyler Saladino","573135","0.319391796322489","0.312881188118812","9.64413012729844","85.5541725601131","266","276","165"
"385","Kennys Vargas","573627","0.420780104712042","0.407905759162304","10.948167539267","87.8952879581152","142","148","92"
"386","Willson Contreras","575929","0.40174145785877","0.373047835990888","6.11332574031891","87.1906605922551","325","342","211"
"387","Jedd Gyorko","576397","0.385219512195122","0.37810162601626","14.9373983739837","87.5617886178862","490","445","295"
"388","Jose Iglesias","578428","0.305569461827284","0.274254067584481","7.68147684605757","82.9276595744681","550","604","444"
"389","Devon Travis","581527","0.371068062827225","0.371744502617801","9.57958115183246","87.4320418848168","300","354","301"
"390","Adeiny Hechavarria","588751","0.311407982261641","0.320266075388027","8.51862527716186","86.8073170731707","378","543","432"
"391","Ronald Torreyes","591720","0.321530451866405","0.271082514734774","7.3007858546169","81.7481335952849","185","201","123"
"392","Jose Osuna","591741","0.332452107279694","0.345873563218391","8.19616858237548","87.7873563218391","86","85","90"
"393","Tyler Austin","592122","0.480803571428571","0.489607142857143","14.6589285714286","88.9803571428571","80","84","60"
"394","Kris Bryant","592178","0.460471674876847","0.433708743842365","18.7889778325123","88.1166871921182","689","602","333"
"395","Mark Canha","592192","0.373067708333333","0.370947916666667","15.1317708333333","88.3697916666667","306","280","182"
"396","Curt Casali","592200","0.405084084084084","0.369","16.6153153153153","86.4357357357357","157","103","73"
"397","Nicholas Castellanos","592206","0.420718768859384","0.452023536511768","15.5947495473748","89.109656004828","608","613","436"
"398","Kaleb Cowart","592230","0.292432203389831","0.316025423728814","11.9673728813559","85.9300847457627","79","106","51"
"399","Delino DeShields","592261","0.335548698167792","0.272793635486982","5.58621022179363","80.8823529411765","325","410","302"
"400","Brandon Drury","592273","0.376342298288509","0.370430317848411","8.1578239608802","88.3272616136919","321","294","203"
"401","Ben Gamel","592325","0.368818619582665","0.346760834670947","9.19101123595506","86.9662921348315","207","231","185"
"402","Niko Goodrum","592348","0.398940809968847","0.374610591900312","10.8096573208723","87.5679127725857","113","116","92"
"403","Ryon Healy","592387","0.393566147859922","0.404992217898833","12.4879377431907","88.6594357976654","376","417","235"
"404","Bryan Holaday","592407","0.294638513513514","0.294405405405405","18.027027027027","83.7709459459459","127","99","70"
"405","JaCoby Jones","592444","0.356264397905759","0.37782722513089","11.2078534031414","87.6861256544503","154","143","85"
"406","Aaron Judge","592450","0.564048245614035","0.578394736842105","14.3780701754386","94.8214912280702","270","237","177"
"407","Manny Machado","592518","0.401852981969487","0.407274618585298","13.7817383263985","90.7553398058252","811","833","519"
"408","Colin Moran","592567","0.355904109589041","0.377087671232877","10.4838356164384","88.0402739726027","135","123","107"
"409","Jarrett Parker","592620","0.460156950672646","0.437408071748879","9.16143497757847","87.1121076233184","79","92","52"
"410","Joc Pederson","592626","0.409835314091681","0.401517826825127","13.686078098472","90.5585738539898","468","444","266"
"411","J.T. Realmuto","592663","0.377213299874529","0.364639899623588","10.6046424090339","88.5062107904642","609","612","373"
"412","Hunter Renfroe","592669","0.429815748031496","0.406022047244095","16.7776377952756","88.9308661417323","282","233","120"
"413","Eddie Rosario","592696","0.404399198931909","0.355068090787717","13.9686248331108","86.915821094793","537","611","350"
"414","Andrelton Simmons","592743","0.311812403895438","0.307468477703742","5.7308047155305","86.3521271143004","717","818","416"
"415","Andrew Toles","592808","0.396024630541872","0.383354679802956","7.44285714285714","87.3625615763547","63","85","55"
"416","Christian Yelich","592885","0.427555934128336","0.42700624645088","3.12089721749006","91.5023850085179","518","762","481"
"417","Whit Merrifield","593160","0.374337519623234","0.357358712715856","15.4385400313972","86.8528257456829","398","473","403"
"418","Xander Bogaerts","593428","0.380833166332665","0.341240480961924","9.4564128256513","88.5911322645291","697","794","505"
"419","Daniel Castro","593495","0.247349344978166","0.240362445414847","5.22139737991266","81.8737991266376","67","95","67"
"420","Jorge Bonifacio","593528","0.389475862068966","0.403937931034483","16.1393103448276","86.7142528735632","164","168","103"
"421","Alen Hanson","593700","0.338018867924528","0.276323113207547","11.5790094339623","83.1167452830189","174","157","93"
"422","Jorge Polanco","593871","0.350620181405896","0.320814058956916","14.9988662131519","84.3578231292517","335","325","222"
"423","Miguel Sano","593934","0.512013268998794","0.490844390832328","14.8572979493365","92.2548854041013","311","326","192"
"424","Rosell Herrera","594011","0.2949375","0.306392857142857","2.21473214285714","87.0995535714286","76","93","55"
"425","Wilmer Difo","594694","0.323399390243902","0.312170731707317","8.30609756097561","82.869512195122","234","252","170"
"426","Kole Calhoun","594777","0.360105802047782","0.387127417519909","12.5610921501706","88.3623435722412","692","644","422"
"427","Jacob deGrom","594798","0.232673796791444","0.266614973262032","0.364705882352941","78.1973262032086","62","64","61"
"428","Adam Duvall","594807","0.404032743362832","0.404302654867257","20.7145132743363","88.256017699115","523","356","251"
"429","Adam Eaton","594809","0.381209616829452","0.33440871525169","5.37092411720511","86.4779864763336","372","508","451"
"430","Greg Garcia","594824","0.325641711229947","0.326221033868093","6.96417112299465","82.9008912655972","171","223","167"
"431","Evan Gattis","594828","0.381431965442765","0.366183585313175","14.1356371490281","88.4267818574514","573","519","297"
"432","Phil Gosselin","594838","0.339352024922118","0.312869158878505","6.74018691588785","85.4529595015576","74","141","106"
"433","Daniel Palka","594953","0.48","0.445924242424242","11.5318181818182","92.3590909090909","110","102","52"
"434","Scott Schebler","594988","0.395658109684947","0.406374562427071","9.15694282380397","89.4421236872812","341","330","186"
"435","Kevin Kiermaier","595281","0.362195318805488","0.324439063761098","8.89798224374496","86.1822437449556","452","498","289"
"436","Andrew Knapp","595284","0.374987012987013","0.38347619047619","8.55714285714286","88.2463203463203","79","101","51"
"437","JT Riddle","595375","0.324776744186047","0.329641860465116","6.3953488372093","85.9325581395349","152","168","110"
"438","Jorge Alfaro","595751","0.474723183391003","0.426961937716263","7.88131487889273","90.177508650519","74","121","94"
"439","Jurickson Profar","595777","0.336243204577969","0.32177539341917","10.574678111588","86.6027181688126","273","235","191"
"440","Javier Baez","595879","0.445129296235679","0.394978723404255","10.2837152209493","87.826022913257","466","469","287"
"441","Greg Bird","595885","0.389720183486239","0.410488532110092","20.3213302752294","89.256880733945","191","143","102"
"442","Austin Hedges","595978","0.349518151815182","0.333250825082508","15.5620462046205","86.6064356435644","235","235","136"
"443","Francisco Lindor","596019","0.383669733656174","0.376438256658596","10.4743341404358","88.7756900726392","752","762","551"
"444","Rougned Odor","596059","0.378239879154079","0.357816918429003","12.9709365558912","87.9510574018127","718","614","323"
"445","Austin Slater","596103","0.374365296803653","0.321534246575342","2.04657534246575","87.1694063926941","54","86","79"
"446","Trevor Story","596115","0.496073485600794","0.447495531281033","16.9211519364449","89.9956305858987","378","385","244"
"447","Blake Swihart","596119","0.367595477386935","0.344685929648241","10.9766331658291","86.16608040201","137","155","106"
"448","Gary Sanchez","596142","0.430832480818414","0.458804347826087","12.3664961636829","90.9076726342711","355","303","124"
"449","Luis Sardinas","596143","0.28716091954023","0.269287356321839","5.21111111111111","84.2210727969349","102","82","77"
"450","Cheslor Cuthbert","596144","0.340576859504132","0.305042975206612","12.2203305785124","88.4642975206611","213","230","162"
"451","Max Kepler","596146","0.342929930795848","0.329353806228374","12.8856401384083","89.065830449827","486","401","269"
"452","Maikel Franco","596748","0.349586163522013","0.353132075471698","10.7761006289308","88.883144654088","658","602","330"
"453","Ji-Man Choi","596847","0.38991452991453","0.390346153846154","11.8141025641026","89.7769230769231","85","85","64"
"454","Jackie Bradley Jr.","598265","0.394322727272727","0.387292424242424","10.5216666666667","89.7606060606061","499","534","287"
"455","Taylor Motter","600301","0.276449122807018","0.326631578947368","11.5975438596491","86.0912280701754","131","96","58"
"456","Tommy La Stella","600303","0.329117647058824","0.334239819004525","12.389592760181","87.5117647058824","186","154","102"
"457","Jeimer Candelario","600869","0.369063655030801","0.33717864476386","14.7371663244353","87.1180698151951","198","172","117"
"458","Nick Ahmed","605113","0.319908035714286","0.302697321428571","10.3016964285714","85.4384821428571","423","419","278"
"459","Brian Anderson","605119","0.369217307692308","0.371675","8.67730769230769","89.8771153846154","181","211","128"
"460","Cody Asche","605125","0.342840404040404","0.362129292929293","14.9478787878788","86.2119191919192","223","173","99"
"461","Austin Barnes","605131","0.335987745098039","0.328482843137255","9.34730392156863","87.4875","137","175","96"
"462","Josh Bell","605137","0.363373684210526","0.366013684210526","8.60452631578947","88.6457894736842","319","339","292"
"463","Mookie Betts","605141","0.39694912923923","0.375160403299725","14.7547662694775","90.0074243813016","848","875","459"
"464","Joe Panik","605412","0.316208464939987","0.322840176879343","11.1502210991788","85.7716361339229","536","595","452"
"465","Mallex Smith","605480","0.361346521145975","0.286682128240109","1.57639836289222","81.3174624829468","206","294","233"
"466","Cory Spangenberg","605486","0.386761118170267","0.343822109275731","4.90266836086404","84.343583227446","275","291","221"
"467","Kelby Tomlinson","605509","0.32841717791411","0.302969325153374","3.31329243353783","82.9259713701431","114","200","175"
"468","Preston Tucker","605512","0.352693333333333","0.34432","11.2546666666667","89.7373333333333","168","180","102"
"469","Bradley Zimmer","605548","0.392049056603774","0.390690566037736","6.08264150943396","86.5162264150943","72","122","71"
"470","Orlando Arcia","606115","0.33965577596266","0.307820303383897","5.30338389731622","85.7175029171528","254","384","219"
"471","Teoscar Hernandez","606192","0.451579185520362","0.442764705882353","16.5588235294118","90.8877828054299","170","164","108"
"472","Jose Peraza","606299","0.324759607522486","0.314839738348324","11.6439084219133","83.0591986917416","372","502","349"
"473","Ketel Marte","606466","0.336310286677909","0.314693929173693","5.6004215851602","86.1715008431703","422","489","275"
"474","Brandon Nimmo","607043","0.441755364806867","0.399081545064378","10.2980686695279","89.1899141630901","183","161","122"
"475","Jace Peterson","607054","0.315882647943832","0.328721163490471","6.2900702106319","86.0649949849549","347","374","276"
"476","Trea Turner","607208","0.391403074295474","0.356380871050384","8.3265584970111","88.2685738684885","419","476","276"
"477","Kevan Smith","607345","0.328140350877193","0.329","3.08070175438596","86.3877192982456","112","168","119"
"478","Tyler Collins","607385","0.361684057971014","0.354127536231884","14.2115942028986","88.5214492753623","134","111","100"
"479","Ryan Rua","607387","0.39670725388601","0.369953367875648","10.9240932642487","88.3492227979275","149","153","84"
"480","Kevin Pillar","607680","0.333653353814644","0.32799897593446","12.8088069636457","85.6856118791603","732","701","520"
"481","Mac Williamson","607776","0.370150943396226","0.365962264150943","6.2688679245283","88.3292452830189","90","70","52"
"482","T.J. Rivera","608061","0.366637010676157","0.321327402135231","14.117793594306","84.7241992882562","109","117","55"
"483","Jose Ramirez","608070","0.370367639257294","0.343979310344828","14.3592042440318","87.7288594164456","785","669","431"
"484","Alex Bregman","608324","0.389630363036304","0.370461221122112","16.7994224422442","88.3366336633663","504","451","257"
"485","Joey Gallo","608336","0.518610281923715","0.552913764510779","21.6131011608624","93.2610281923715","290","190","123"
"486","Addison Russell","608365","0.361626436781609","0.344942528735632","14.1097701149425","86.805316091954","518","526","348"
"487","Corey Seager","608369","0.423883025505717","0.449532981530343","10.2766930518909","90.498944591029","370","446","321"
"488","Nick Williams","608384","0.421593023255814","0.4205","9.18062015503876","88.356976744186","162","212","142"
"489","Jesse Winker","608385","0.389029850746269","0.381417910447761","11.4832835820896","89.4244776119403","119","139","77"
"490","Nomar Mazara","608577","0.370089344262295","0.379600819672131","8.47049180327869","89.1125409836066","399","505","316"
"491","Ronald Guzman","608597","0.399389513108614","0.36823595505618","14.2977528089888","86.5692883895131","93","106","68"
"492","Travis Jankowski","608671","0.32981616481775","0.283654516640254","0.416006339144215","83.2174326465927","165","257","209"
"493","Kevin Plawecki","608700","0.307624299065421","0.322170093457944","8.84654205607477","86.8506542056075","204","212","119"
"494","Rob Refsnyder","608701","0.279412969283276","0.333447098976109","6.25870307167236","88.1027303754266","95","126","72"
"495","Adalberto Mondesi","609275","0.397466666666667","0.381181818181818","8.67","84.9927272727273","138","127","65"
"496","Miguel Andujar","609280","0.415159595959596","0.361470707070707","11.6161616161616","89.2325252525252","208","175","112"
"497","Adonis Garcia","611177","0.347122994652406","0.373647058823529","7.61390374331551","88.6588235294118","248","312","188"
"498","Daniel Robertson","621002","0.367847887323944","0.337383098591549","7.97943661971831","86.156338028169","114","145","96"
"499","Dansby Swanson","621020","0.343671856287425","0.332411976047904","10.4962874251497","87.022874251497","313","302","220"
"500","Chris Taylor","621035","0.421257328990228","0.400540716612378","13.614657980456","87.3801302931596","315","342","264"
"501","Carlos Correa","621043","0.410780241935484","0.409711021505376","9.06686827956989","89.9713709677419","475","576","437"
"502","David Dahl","621311","0.454751412429378","0.380765536723164","12.2378531073446","88.256779661017","130","141","83"
"503","Byron Buxton","621439","0.392168949771689","0.334467275494673","12.1576864535769","84.955403348554","283","239","135"
"504","Lewis Brinson","621446","0.319571428571429","0.382098639455782","6.82210884353741","89.3020408163265","119","117","58"
"505","Joey Wendle","621563","0.367628282828283","0.333551515151515","9.51919191919192","88.929494949495","162","194","139"
"506","Matt Olson","621566","0.429151408450704","0.444239436619718","17.5394366197183","92.5042253521127","250","188","130"
"507","Matt Duffy","622110","0.348198305084746","0.340063559322034","6.07779661016949","87.2172033898305","311","472","397"
"508","Yairo Munoz","622168","0.385526785714286","0.335584821428571","4.43035714285714","87.1808035714286","75","92","57"
"509","Bruce Maxwell","622194","0.33890036900369","0.37529889298893","5.71992619926199","89.0162361623616","74","114","83"
"510","Manuel Margot","622534","0.339242312423124","0.32610455104551","10.4025830258303","86.7447724477245","232","353","228"
"511","Johan Camargo","622666","0.392802491103203","0.349756227758007","11.3613879003559","87.8503558718861","195","227","140"
"512","Michael Conforto","624424","0.421639455782313","0.42343537414966","13.3218658892128","89.3488824101069","393","368","268"
"513","Adam Frazier","624428","0.350905533063428","0.340940620782726","9.43427800269906","86.3541160593792","229","272","240"
"514","Yasiel Puig","624577","0.384259344012204","0.374881769641495","11.5545385202136","89.1211289092296","496","511","304"
"515","Jorge Soler","624585","0.411621165644172","0.410115030674847","13.229754601227","90.3342024539877","276","247","129"
